,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Education_Category,Age Index,EnvironmentSatisfaction_Category,WorkLifeBalance_Category,JobInvolvement_Category
493,44,No,Travel_Rarely,1112,Human Resources,1,Life Sciences,1,Female,50,2,Human Resources,3,Single,5985,26894,4,No,11,3,2,0,10,1,4,2,2,0,2,Master,Gen X 39-54 Y,Low,Best,Good
494,34,No,Travel_Rarely,204,Sales,14,Technical Degree,3,Female,31,3,Sales Representative,3,Divorced,2579,2912,1,Yes,18,3,4,2,8,3,3,8,2,0,6,Bachelor,Millenials 24-38 Y,High,High,Better
495,27,Yes,Travel_Rarely,1420,Sales,2,Marketing,3,Male,85,3,Sales Representative,1,Divorced,3041,16346,0,No,11,3,2,1,5,3,3,4,3,0,2,Bachelor,Millenials 24-38 Y,High,High,Better
496,21,No,Travel_Rarely,1343,Sales,22,Technical Degree,3,Male,49,3,Sales Representative,3,Single,3447,24444,1,No,11,3,3,0,3,2,3,3,2,1,2,Bachelor,Gen Z 18 - 23 Y,High,High,Better
497,44,No,Travel_Rarely,1315,Research & Development,3,Other,4,Male,35,3,Manager,4,Married,19513,9358,4,Yes,12,3,1,1,26,2,4,2,2,0,1,Master,Gen X 39-54 Y,Very High,Best,Better
498,22,No,Travel_Rarely,604,Research & Development,6,Medical,1,Male,69,3,Research Scientist,3,Married,2773,12145,0,No,20,4,4,0,3,3,3,2,2,2,2,Bachelor,Gen Z 18 - 23 Y,Low,High,Better
499,33,No,Travel_Rarely,1216,Sales,8,Marketing,3,Male,39,3,Sales Executive,3,Divorced,7104,20431,0,No,12,3,4,0,6,3,3,5,0,1,2,Master,Millenials 24-38 Y,High,High,Better
500,32,No,Travel_Rarely,646,Research & Development,9,Life Sciences,1,Female,92,3,Research Scientist,4,Married,6322,18089,1,Yes,12,3,4,1,6,2,2,6,4,0,5,Master,Millenials 24-38 Y,Low,Medium,Better
501,30,No,Travel_Frequently,160,Research & Development,3,Medical,3,Female,71,3,Research Scientist,3,Divorced,2083,22653,1,No,20,4,3,1,1,2,3,1,0,0,0,Bachelor,Millenials 24-38 Y,High,High,Better
502,53,No,Travel_Rarely,238,Sales,1,Medical,4,Female,34,3,Sales Executive,1,Single,8381,7507,7,No,20,4,4,0,18,2,4,14,7,8,10,Bachelor,Gen X 39-54 Y,Very High,Best,Better
503,34,No,Travel_Rarely,1397,Research & Development,1,Life Sciences,2,Male,42,3,Research Scientist,4,Married,2691,7660,1,No,12,3,4,1,10,4,2,10,9,8,8,Doctor,Millenials 24-38 Y,Medium,Medium,Better
504,45,Yes,Travel_Frequently,306,Sales,26,Life Sciences,1,Female,100,3,Sales Executive,1,Married,4286,5630,2,No,14,3,4,2,5,4,3,1,1,0,0,Master,Gen X 39-54 Y,Low,High,Better
505,26,No,Travel_Rarely,991,Research & Development,6,Life Sciences,3,Female,71,3,Laboratory Technician,4,Married,2659,17759,1,Yes,13,3,3,1,3,2,3,3,2,0,2,Bachelor,Millenials 24-38 Y,High,High,Better
506,37,No,Travel_Rarely,482,Research & Development,3,Other,3,Male,36,3,Manufacturing Director,3,Married,9434,9606,1,No,15,3,3,1,10,2,3,10,7,7,8,Bachelor,Millenials 24-38 Y,High,High,Better
507,29,No,Travel_Rarely,1176,Sales,3,Medical,2,Female,62,3,Sales Executive,3,Married,5561,3487,1,No,14,3,1,1,6,5,2,6,0,1,2,Bachelor,Millenials 24-38 Y,Medium,Medium,Better
508,35,No,Travel_Rarely,1017,Research & Development,6,Life Sciences,2,Male,82,1,Research Scientist,4,Single,6646,19368,1,No,13,3,2,0,17,3,3,17,11,11,8,Master,Millenials 24-38 Y,Medium,High,Bad
509,33,No,Travel_Frequently,1296,Research & Development,6,Life Sciences,3,Male,30,3,Healthcare Representative,4,Divorced,7725,5335,3,No,23,4,3,1,15,2,1,13,11,4,7,Bachelor,Millenials 24-38 Y,High,Low,Better
510,54,No,Travel_Rarely,397,Human Resources,19,Medical,3,Male,88,3,Human Resources,2,Married,10725,6729,2,No,15,3,3,1,16,1,4,9,7,7,1,Master,Gen X 39-54 Y,High,Best,Better
511,36,No,Travel_Rarely,913,Research & Development,9,Medical,2,Male,48,2,Manufacturing Director,2,Divorced,8847,13934,2,Yes,11,3,3,1,13,2,3,3,2,0,2,Bachelor,Millenials 24-38 Y,Medium,High,Good
512,27,No,Travel_Rarely,1115,Research & Development,3,Medical,1,Male,54,2,Research Scientist,4,Single,2045,15174,0,No,13,3,4,0,5,0,3,4,2,1,1,Master,Millenials 24-38 Y,Low,High,Good
513,20,Yes,Travel_Rarely,1362,Research & Development,10,Medical,4,Male,32,3,Research Scientist,3,Single,1009,26999,1,Yes,11,3,4,0,1,5,3,1,0,1,1,Bachelor,Gen Z 18 - 23 Y,Very High,High,Better
514,33,Yes,Travel_Frequently,1076,Research & Development,3,Life Sciences,1,Male,70,3,Research Scientist,1,Single,3348,3164,1,Yes,11,3,1,0,10,3,3,10,8,9,7,Bachelor,Millenials 24-38 Y,Low,High,Better
515,35,No,Non-Travel,727,Research & Development,3,Life Sciences,3,Male,41,2,Laboratory Technician,3,Married,1281,16900,1,No,18,3,3,2,1,3,3,1,0,0,0,Bachelor,Millenials 24-38 Y,High,High,Good
516,23,No,Travel_Rarely,885,Research & Development,4,Medical,1,Male,58,4,Research Scientist,1,Married,2819,8544,2,No,16,3,1,1,5,3,4,3,2,0,2,Bachelor,Gen Z 18 - 23 Y,Low,Best,Very High
517,25,No,Travel_Rarely,810,Sales,8,Life Sciences,4,Male,57,4,Sales Executive,2,Married,4851,15678,0,No,22,4,3,1,4,4,3,3,2,1,2,Bachelor,Millenials 24-38 Y,Very High,High,Very High
518,38,No,Travel_Rarely,243,Sales,7,Marketing,4,Female,46,2,Sales Executive,4,Single,4028,7791,0,No,20,4,1,0,8,2,3,7,7,0,5,Master,Millenials 24-38 Y,Very High,High,Good
519,29,No,Travel_Frequently,806,Research & Development,1,Life Sciences,2,Male,76,1,Research Scientist,4,Divorced,2720,18959,1,No,18,3,4,1,10,5,3,10,7,2,8,Master,Millenials 24-38 Y,Medium,High,Bad
520,48,No,Travel_Rarely,817,Sales,2,Marketing,2,Male,56,4,Sales Executive,2,Married,8120,18597,3,No,12,3,4,0,12,3,3,2,2,2,2,Bachelor,Gen X 39-54 Y,Medium,High,Very High
521,27,No,Travel_Frequently,1410,Sales,3,Medical,4,Female,71,4,Sales Executive,4,Divorced,4647,16673,1,Yes,20,4,2,2,6,3,3,6,5,0,4,Bachelor,Millenials 24-38 Y,Very High,High,Very High
522,37,No,Travel_Rarely,1225,Research & Development,10,Life Sciences,4,Male,80,4,Research Scientist,4,Single,4680,15232,3,No,17,3,1,0,4,2,3,1,0,0,0,Bachelor,Millenials 24-38 Y,Very High,High,Very High
523,50,No,Travel_Rarely,1207,Research & Development,28,Medical,4,Male,74,4,Laboratory Technician,3,Married,3221,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8,Bachelor,Gen X 39-54 Y,Very High,High,Very High
524,34,No,Travel_Rarely,1442,Research & Development,9,Medical,4,Female,46,2,Healthcare Representative,2,Single,8621,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,Bachelor,Millenials 24-38 Y,Very High,Best,Good
525,24,Yes,Travel_Rarely,693,Sales,3,Life Sciences,1,Female,65,3,Sales Executive,3,Single,4577,24785,9,No,14,3,1,0,4,3,3,2,2,2,0,Bachelor,Millenials 24-38 Y,Low,High,Better
526,39,No,Travel_Rarely,408,Research & Development,2,Technical Degree,4,Female,80,2,Healthcare Representative,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,Master,Gen X 39-54 Y,Very High,High,Good
527,32,No,Travel_Rarely,929,Sales,10,Marketing,4,Male,55,3,Sales Executive,4,Single,5396,21703,1,No,12,3,4,0,10,2,2,10,7,0,8,Bachelor,Millenials 24-38 Y,Very High,Medium,Better
528,50,Yes,Travel_Frequently,562,Sales,8,Technical Degree,2,Male,50,3,Sales Executive,3,Married,6796,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3,Bachelor,Gen X 39-54 Y,Medium,High,Better
529,38,No,Travel_Rarely,827,Research & Development,1,Life Sciences,2,Female,33,4,Healthcare Representative,4,Single,7625,19383,0,No,13,3,3,0,10,4,2,9,7,1,8,Master,Millenials 24-38 Y,Medium,Medium,Very High
530,27,No,Travel_Rarely,608,Research & Development,1,Life Sciences,3,Female,68,3,Manufacturing Director,1,Married,7412,6009,1,No,11,3,4,0,9,3,3,9,7,0,7,Bachelor,Millenials 24-38 Y,High,High,Better
531,32,No,Travel_Rarely,1018,Research & Development,3,Life Sciences,3,Female,39,3,Research Director,4,Single,11159,19373,3,No,15,3,4,0,10,6,3,7,7,7,7,Bachelor,Millenials 24-38 Y,High,High,Better
532,47,No,Travel_Rarely,703,Sales,14,Marketing,4,Male,42,3,Sales Executive,1,Single,4960,11825,2,No,12,3,4,0,20,2,3,7,7,1,7,Master,Gen X 39-54 Y,Very High,High,Better
533,40,No,Travel_Frequently,580,Sales,5,Life Sciences,4,Male,48,2,Sales Executive,1,Married,10475,23772,5,Yes,21,4,3,1,20,2,3,18,13,1,12,Master,Gen X 39-54 Y,Very High,High,Good
534,53,No,Travel_Rarely,970,Research & Development,7,Life Sciences,3,Male,59,4,Research Director,3,Married,14814,13514,3,No,19,3,3,0,32,3,3,5,1,1,3,Bachelor,Gen X 39-54 Y,High,High,Very High
535,41,No,Travel_Rarely,427,Human Resources,10,Human Resources,2,Male,73,2,Manager,4,Divorced,19141,8861,3,No,15,3,2,3,23,2,2,21,6,12,6,Master,Gen X 39-54 Y,Medium,Medium,Good
536,60,No,Travel_Rarely,1179,Sales,16,Marketing,1,Male,84,3,Sales Executive,1,Single,5405,11924,8,No,14,3,4,0,10,1,3,2,2,2,2,Master,Gen Boomers >= 55 Y,Low,High,Better
537,27,No,Travel_Frequently,294,Research & Development,10,Life Sciences,4,Male,32,3,Manufacturing Director,1,Divorced,8793,4809,1,No,21,4,3,2,9,4,2,9,7,1,7,Bachelor,Millenials 24-38 Y,Very High,Medium,Better
538,41,No,Travel_Rarely,314,Human Resources,1,Human Resources,4,Male,59,2,Manager,3,Married,19189,19562,1,No,12,3,2,1,22,3,3,22,7,2,10,Bachelor,Gen X 39-54 Y,Very High,High,Good
539,50,No,Travel_Rarely,316,Sales,8,Marketing,4,Male,54,3,Sales Representative,2,Married,3875,9983,7,No,15,3,4,1,4,2,3,2,2,2,2,Master,Gen X 39-54 Y,Very High,High,Better
540,28,Yes,Travel_Rarely,654,Research & Development,1,Life Sciences,1,Female,67,1,Research Scientist,2,Single,2216,3872,7,Yes,13,3,4,0,10,4,3,7,7,3,7,Bachelor,Millenials 24-38 Y,Low,High,Bad
541,36,No,Non-Travel,427,Research & Development,8,Life Sciences,1,Female,63,4,Research Director,1,Married,11713,20335,9,No,14,3,1,1,10,2,3,8,7,0,5,Bachelor,Millenials 24-38 Y,Low,High,Very High
542,38,No,Travel_Rarely,168,Research & Development,1,Life Sciences,3,Female,81,3,Manufacturing Director,3,Single,7861,15397,4,Yes,14,3,4,0,10,4,4,1,0,0,0,Bachelor,Millenials 24-38 Y,High,Best,Better
543,44,No,Non-Travel,381,Research & Development,24,Medical,1,Male,49,1,Laboratory Technician,3,Single,3708,2104,2,No,14,3,3,0,9,5,3,5,2,1,4,Bachelor,Gen X 39-54 Y,Low,High,Bad
544,47,No,Travel_Frequently,217,Sales,3,Medical,4,Female,49,3,Sales Executive,3,Divorced,13770,10225,9,Yes,12,3,4,2,28,2,2,22,2,11,13,Bachelor,Gen X 39-54 Y,Very High,Medium,Better
545,30,No,Travel_Rarely,501,Sales,27,Marketing,3,Male,99,3,Sales Executive,4,Divorced,5304,25275,7,No,23,4,4,1,10,2,2,8,7,7,7,Doctor,Millenials 24-38 Y,High,Medium,Better
546,29,No,Travel_Rarely,1396,Sales,10,Life Sciences,3,Male,99,3,Sales Representative,3,Single,2642,2755,1,No,11,3,3,0,1,6,3,1,0,0,0,Bachelor,Millenials 24-38 Y,High,High,Better
547,42,Yes,Travel_Frequently,933,Research & Development,19,Medical,3,Male,57,4,Research Scientist,3,Divorced,2759,20366,6,Yes,12,3,4,0,7,2,3,2,2,2,2,Bachelor,Gen X 39-54 Y,High,High,Very High
548,43,No,Travel_Frequently,775,Sales,15,Life Sciences,4,Male,47,2,Sales Executive,4,Married,6804,23683,3,No,18,3,3,1,7,5,3,2,2,2,2,Bachelor,Gen X 39-54 Y,Very High,High,Good
549,34,No,Travel_Rarely,970,Research & Development,8,Medical,2,Female,96,3,Healthcare Representative,3,Single,6142,7360,3,No,11,3,4,0,10,2,3,5,1,4,3,Bachelor,Millenials 24-38 Y,Medium,High,Better
550,23,No,Travel_Rarely,650,Research & Development,9,Medical,2,Male,37,3,Laboratory Technician,1,Married,2500,4344,1,No,14,3,4,1,5,2,4,4,3,0,2,Bachelor,Gen Z 18 - 23 Y,Medium,Best,Better
551,39,No,Travel_Rarely,141,Human Resources,3,Human Resources,3,Female,44,4,Human Resources,2,Married,6389,18767,9,No,15,3,3,1,12,3,1,8,3,3,6,Bachelor,Gen X 39-54 Y,High,Low,Very High
552,56,No,Travel_Rarely,832,Research & Development,9,Medical,3,Male,81,3,Healthcare Representative,4,Married,11103,20420,7,No,11,3,3,0,30,1,2,10,7,1,1,Bachelor,Gen Boomers >= 55 Y,High,Medium,Better
553,40,No,Travel_Rarely,804,Research & Development,2,Medical,4,Female,86,2,Research Scientist,4,Single,2342,22929,0,Yes,20,4,4,0,5,2,2,4,2,2,3,Bachelor,Gen X 39-54 Y,Very High,Medium,Good
554,27,No,Travel_Rarely,975,Research & Development,7,Medical,4,Female,55,2,Healthcare Representative,1,Single,6811,23398,8,No,19,3,1,0,9,2,1,7,6,0,7,Bachelor,Millenials 24-38 Y,Very High,Low,Good
555,29,No,Travel_Rarely,1090,Sales,10,Marketing,4,Male,83,3,Sales Representative,2,Divorced,2297,17967,1,No,14,3,4,2,2,2,3,2,2,2,2,Bachelor,Millenials 24-38 Y,Very High,High,Better
556,53,No,Travel_Rarely,346,Research & Development,6,Life Sciences,4,Male,86,3,Laboratory Technician,4,Single,2450,10919,2,No,17,3,4,0,19,4,3,2,2,2,2,Bachelor,Gen X 39-54 Y,Very High,High,Better
557,35,No,Non-Travel,1225,Research & Development,2,Life Sciences,4,Female,61,3,Healthcare Representative,1,Divorced,5093,4761,2,No,11,3,1,1,16,2,4,1,0,0,0,Master,Millenials 24-38 Y,Very High,Best,Better
558,32,No,Travel_Frequently,430,Research & Development,24,Life Sciences,1,Male,80,3,Laboratory Technician,4,Married,5309,21146,1,No,15,3,4,2,10,2,3,10,8,4,7,Master,Millenials 24-38 Y,Low,High,Better
559,38,No,Travel_Rarely,268,Research & Development,2,Medical,4,Male,92,3,Research Scientist,3,Married,3057,20471,6,Yes,13,3,2,1,6,0,1,1,0,0,1,Doctor,Millenials 24-38 Y,Very High,Low,Better
560,34,No,Travel_Rarely,167,Research & Development,8,Life Sciences,2,Female,32,3,Manufacturing Director,1,Divorced,5121,4187,3,No,14,3,3,1,7,3,3,0,0,0,0,Doctor,Millenials 24-38 Y,Medium,High,Better
561,52,No,Travel_Rarely,621,Sales,3,Marketing,3,Male,31,2,Manager,1,Married,16856,10084,1,No,11,3,1,0,34,3,4,34,6,1,16,Master,Gen X 39-54 Y,High,Best,Good
562,33,Yes,Travel_Rarely,527,Research & Development,1,Other,4,Male,63,3,Research Scientist,4,Single,2686,5207,1,Yes,13,3,3,0,10,2,2,10,9,7,8,Master,Millenials 24-38 Y,Very High,Medium,Better
563,25,No,Travel_Rarely,883,Sales,26,Medical,3,Female,32,3,Sales Executive,4,Single,6180,22807,1,No,23,4,2,0,6,5,2,6,5,1,4,Bachelor,Millenials 24-38 Y,High,Medium,Better
564,45,No,Travel_Rarely,954,Sales,2,Technical Degree,2,Male,46,1,Sales Representative,3,Single,6632,12388,0,No,13,3,1,0,9,3,3,8,7,3,1,Bachelor,Gen X 39-54 Y,Medium,High,Bad
565,23,No,Travel_Rarely,310,Research & Development,10,Medical,1,Male,79,4,Research Scientist,3,Single,3505,19630,1,No,18,3,4,0,2,3,3,2,2,0,2,Bachelor,Gen Z 18 - 23 Y,Low,High,Very High
566,47,Yes,Travel_Frequently,719,Sales,27,Life Sciences,2,Female,77,4,Sales Executive,3,Single,6397,10339,4,Yes,12,3,4,0,8,2,3,5,4,1,3,Bachelor,Gen X 39-54 Y,Medium,High,Very High
567,34,No,Travel_Rarely,304,Sales,2,Other,4,Male,60,3,Sales Executive,4,Single,6274,18686,1,No,22,4,3,0,6,5,3,6,5,1,4,Bachelor,Millenials 24-38 Y,Very High,High,Better
568,55,Yes,Travel_Rarely,725,Research & Development,2,Medical,4,Male,78,3,Manager,1,Married,19859,21199,5,Yes,13,3,4,1,24,2,3,5,2,1,4,Bachelor,Gen Boomers >= 55 Y,Very High,High,Better
569,36,No,Non-Travel,1434,Sales,8,Life Sciences,1,Male,76,2,Sales Executive,1,Single,7587,14229,1,No,15,3,2,0,10,1,3,10,7,0,9,Master,Millenials 24-38 Y,Low,High,Good
570,52,No,Non-Travel,715,Research & Development,19,Medical,4,Male,41,3,Research Scientist,4,Married,4258,26589,0,No,18,3,1,1,5,3,3,4,3,1,2,Master,Gen X 39-54 Y,Very High,High,Better
571,26,No,Travel_Frequently,575,Research & Development,1,Life Sciences,1,Female,71,1,Laboratory Technician,4,Divorced,4364,5288,3,No,14,3,1,1,5,2,3,2,2,2,0,Bachelor,Millenials 24-38 Y,Low,High,Bad
572,29,No,Travel_Rarely,657,Research & Development,27,Medical,2,Female,66,3,Healthcare Representative,3,Married,4335,25549,4,No,12,3,1,1,11,3,2,8,7,1,1,Bachelor,Millenials 24-38 Y,Medium,Medium,Better
573,26,Yes,Travel_Rarely,1146,Sales,8,Technical Degree,4,Male,38,2,Sales Executive,1,Single,5326,3064,6,No,17,3,3,0,6,2,2,4,3,1,2,Bachelor,Millenials 24-38 Y,Very High,Medium,Good
574,34,No,Travel_Rarely,182,Research & Development,1,Life Sciences,2,Female,72,4,Research Scientist,4,Single,3280,13551,2,No,16,3,3,0,10,2,3,4,2,1,3,Master,Millenials 24-38 Y,Medium,High,Very High
575,54,No,Travel_Rarely,376,Research & Development,19,Medical,4,Female,95,3,Manufacturing Director,1,Divorced,5485,22670,9,Yes,11,3,2,2,9,4,3,5,3,1,4,Master,Gen X 39-54 Y,Very High,High,Better
576,27,No,Travel_Frequently,829,Sales,8,Marketing,3,Male,84,3,Sales Executive,4,Married,4342,24008,0,No,19,3,2,1,5,3,3,4,2,1,1,Bachelor,Millenials 24-38 Y,High,High,Better
577,37,No,Travel_Rarely,571,Research & Development,10,Life Sciences,4,Female,82,3,Research Scientist,1,Divorced,2782,19905,0,Yes,13,3,2,2,6,3,2,5,3,4,3,Bachelor,Millenials 24-38 Y,Very High,Medium,Better
578,38,No,Travel_Frequently,240,Research & Development,2,Life Sciences,1,Female,75,4,Manufacturing Director,1,Single,5980,26085,6,Yes,12,3,4,0,17,2,3,15,7,4,12,Master,Millenials 24-38 Y,Low,High,Very High
579,34,No,Travel_Rarely,121,Research & Development,2,Medical,3,Female,86,2,Research Scientist,1,Single,4381,7530,1,No,11,3,3,0,6,3,3,6,5,1,3,Master,Millenials 24-38 Y,High,High,Good
580,35,No,Travel_Rarely,384,Sales,8,Life Sciences,1,Female,72,3,Sales Representative,4,Married,2572,20317,1,No,16,3,2,1,3,1,2,3,2,0,2,Master,Millenials 24-38 Y,Low,Medium,Better
581,30,No,Travel_Rarely,921,Research & Development,1,Life Sciences,4,Male,38,1,Laboratory Technician,3,Married,3833,24375,3,No,21,4,3,2,7,2,3,2,2,0,2,Bachelor,Millenials 24-38 Y,Very High,High,Bad
582,40,No,Travel_Frequently,791,Research & Development,2,Medical,3,Female,38,4,Healthcare Representative,2,Married,4244,9931,1,No,24,4,4,1,8,2,3,8,7,3,7,Bachelor,Gen X 39-54 Y,High,High,Very High
583,34,No,Travel_Rarely,1111,Sales,8,Life Sciences,3,Female,93,3,Sales Executive,1,Married,6500,13305,5,No,17,3,2,1,6,1,3,3,2,1,2,Bachelor,Millenials 24-38 Y,High,High,Better
584,42,No,Travel_Frequently,570,Research & Development,8,Life Sciences,2,Male,66,3,Manager,4,Divorced,18430,16225,1,No,13,3,2,1,24,4,2,24,7,14,9,Bachelor,Gen X 39-54 Y,Medium,Medium,Better
585,23,Yes,Travel_Rarely,1243,Research & Development,6,Life Sciences,3,Male,63,4,Laboratory Technician,1,Married,1601,3445,1,Yes,21,4,3,2,1,2,3,0,0,0,0,Bachelor,Gen Z 18 - 23 Y,High,High,Very High
586,24,No,Non-Travel,1092,Research & Development,9,Life Sciences,3,Male,60,2,Laboratory Technician,2,Divorced,2694,26551,1,No,11,3,3,3,1,4,3,1,0,0,0,Bachelor,Millenials 24-38 Y,High,High,Good
587,52,No,Travel_Rarely,1325,Research & Development,11,Life Sciences,4,Female,82,3,Laboratory Technician,3,Married,3149,21821,8,No,20,4,2,1,9,3,3,5,2,1,4,Master,Gen X 39-54 Y,Very High,High,Better
588,50,No,Travel_Rarely,691,Research & Development,2,Medical,3,Male,64,3,Research Director,3,Married,17639,6881,5,No,16,3,4,0,30,3,3,4,3,0,3,Bachelor,Gen X 39-54 Y,High,High,Better
589,29,Yes,Travel_Rarely,805,Research & Development,1,Life Sciences,2,Female,36,2,Laboratory Technician,1,Married,2319,6689,1,Yes,11,3,4,1,1,1,3,1,0,0,0,Bachelor,Millenials 24-38 Y,Medium,High,Good
590,33,No,Travel_Rarely,213,Research & Development,7,Medical,3,Male,49,3,Research Director,3,Married,11691,25995,0,No,11,3,4,0,14,3,4,13,9,3,7,Bachelor,Millenials 24-38 Y,High,Best,Better
591,33,Yes,Travel_Rarely,118,Sales,16,Marketing,1,Female,69,3,Sales Executive,1,Single,5324,26507,5,No,15,3,3,0,6,3,3,3,2,0,2,Bachelor,Millenials 24-38 Y,Low,High,Better
592,47,No,Travel_Rarely,202,Research & Development,2,Other,3,Female,33,3,Manager,4,Married,16752,12982,1,Yes,11,3,3,1,26,3,2,26,14,3,0,Bachelor,Gen X 39-54 Y,High,Medium,Better
593,36,No,Travel_Rarely,676,Research & Development,1,Other,3,Female,35,3,Manufacturing Director,2,Married,5228,23361,0,No,15,3,1,1,10,2,3,9,7,0,5,Bachelor,Millenials 24-38 Y,High,High,Better
594,29,No,Travel_Rarely,1252,Research & Development,23,Life Sciences,3,Male,81,4,Research Scientist,3,Married,2700,23779,1,No,24,4,3,1,10,3,3,10,7,0,7,Bachelor,Millenials 24-38 Y,High,High,Very High
595,58,Yes,Travel_Rarely,286,Research & Development,2,Life Sciences,4,Male,31,3,Research Director,2,Single,19246,25761,7,Yes,12,3,4,0,40,2,3,31,15,13,8,Master,Gen Boomers >= 55 Y,Very High,High,Better
596,35,No,Travel_Rarely,1258,Research & Development,1,Life Sciences,4,Female,40,4,Research Scientist,3,Single,2506,13301,3,No,13,3,3,0,7,0,3,2,2,2,2,Master,Millenials 24-38 Y,Very High,High,Very High
597,42,No,Travel_Rarely,932,Research & Development,1,Life Sciences,4,Female,43,2,Manufacturing Director,4,Married,6062,4051,9,Yes,13,3,4,1,8,4,3,4,3,0,2,Bachelor,Gen X 39-54 Y,Very High,High,Good
598,28,Yes,Travel_Rarely,890,Research & Development,2,Medical,3,Male,46,3,Research Scientist,3,Single,4382,16374,6,No,17,3,4,0,5,3,2,2,2,2,1,Master,Millenials 24-38 Y,High,Medium,Better
599,36,No,Travel_Rarely,1041,Human Resources,13,Human Resources,3,Male,36,3,Human Resources,2,Married,2143,25527,4,No,13,3,2,1,8,2,3,5,2,0,4,Bachelor,Millenials 24-38 Y,High,High,Better
600,32,No,Travel_Rarely,859,Research & Development,4,Life Sciences,3,Female,98,2,Manufacturing Director,3,Married,6162,19124,1,No,12,3,3,1,14,3,3,14,13,6,8,Bachelor,Millenials 24-38 Y,High,High,Good
601,40,No,Travel_Frequently,720,Research & Development,16,Medical,1,Male,51,2,Laboratory Technician,3,Single,5094,11983,6,No,14,3,4,0,10,6,3,1,0,0,0,Master,Gen X 39-54 Y,Low,High,Good
602,30,No,Travel_Rarely,946,Research & Development,2,Medical,3,Female,52,2,Manufacturing Director,4,Single,6877,20234,5,Yes,24,4,2,0,12,4,2,0,0,0,0,Bachelor,Millenials 24-38 Y,High,Medium,Good
603,45,No,Travel_Rarely,252,Research & Development,2,Life Sciences,2,Female,95,2,Research Scientist,3,Single,2274,6153,1,No,14,3,4,0,1,3,3,1,0,0,0,Bachelor,Gen X 39-54 Y,Medium,High,Good
604,42,No,Travel_Rarely,933,Research & Development,29,Life Sciences,2,Male,98,3,Manufacturing Director,2,Married,4434,11806,1,No,13,3,4,1,10,3,2,9,8,7,8,Bachelor,Gen X 39-54 Y,Medium,Medium,Better
605,38,No,Travel_Frequently,471,Research & Development,12,Life Sciences,1,Male,45,2,Healthcare Representative,1,Divorced,6288,4284,2,No,15,3,3,1,13,3,2,4,3,1,2,Bachelor,Millenials 24-38 Y,Low,Medium,Good
606,34,No,Travel_Frequently,702,Research & Development,16,Life Sciences,3,Female,100,2,Research Scientist,4,Single,2553,8306,1,No,16,3,3,0,6,3,3,5,2,1,3,Master,Millenials 24-38 Y,High,High,Good
607,49,Yes,Travel_Rarely,1184,Sales,11,Marketing,3,Female,43,3,Sales Executive,4,Married,7654,5860,1,No,18,3,1,2,9,3,4,9,8,7,7,Bachelor,Gen X 39-54 Y,High,Best,Better
608,55,Yes,Travel_Rarely,436,Sales,2,Medical,3,Male,37,3,Sales Executive,4,Single,5160,21519,4,No,16,3,3,0,12,3,2,9,7,7,3,Bachelor,Gen Boomers >= 55 Y,High,Medium,Better
609,43,No,Travel_Rarely,589,Research & Development,14,Life Sciences,2,Male,94,3,Research Director,1,Married,17159,5200,6,No,24,4,3,1,22,3,3,4,1,1,0,Bachelor,Gen X 39-54 Y,Medium,High,Better
610,27,No,Travel_Rarely,269,Research & Development,5,Technical Degree,3,Male,42,2,Research Director,4,Divorced,12808,8842,1,Yes,16,3,2,1,9,3,3,9,8,0,8,Bachelor,Millenials 24-38 Y,High,High,Good
